lag,error
1,-0.08987649999998126
1,-0.10035960000001154
1,0.2741296999999747
1,0.19227139999998855
1,0.1245482999999794
1,-0.001644299999995269
1,0.1975363000000243
1,-0.16534510000001035
1,-0.03025511190473651
1,-0.08568994999998836
1,0.06813498000001061
1,-0.8609189450000159
1,-0.7261168999999796
1,-0.5481420000000199
1,-0.20160920000003557
1,-0.515108400000031
1,-0.0010715999999959536
1,-0.3129538000000096
1,0.3366476999999719
1,-0.009576800000040464
1,-0.024652400000036323
1,-0.011979100000054643
1,-0.003060800000021402
1,0.010647999999967794
1,0.12147489999995997
1,-0.011762000000040018
1,-0.0014204399999755424
1,0.022988100000006284
1,0.0475531000000089
1,-0.1689168000000265
1,0.005522699999978897
1,0.8930103999999588
1,0.07967319999997358
1,-0.03222880000004835
1,-0.06987966666666523
1,-0.07439889999998428
1,-0.03524080000001817
1,0.011350899999989394
1,0.0869010999999631
1,-0.06832250000003626
1,-0.10185639999999552
1,0.0344867000000022
1,0.039994499999977506
1,-0.3451284000000072
1,-0.09887979999996332
1,-0.15210269999998616
1,-0.024672199999962174
1,0.09273850000003137
1,0.10693490000002726
1,0.04726150000003315
1,0.0476278000000292
1,-0.47120450952382953
1,0.012149299999975938
1,-0.0705330857143025
1,-0.38022250000003055
1,-0.20762430000002752
1,-0.08876150000006788
1,-0.33178160000002777
1,-0.03334360000001624
1,-0.007213266666731499
1,-0.06142010000001363
1,-0.02732329999997063
1,-0.16788679999996958
1,-0.14023229999994413
1,-0.11490914999994573
1,0.015137833333369599
1,0.252527700000023
1,-0.04578459999996909
1,-0.16847714000000025
1,-0.2307388000000259
1,-0.13505610000002832
1,-0.11475360000000023
1,0.024716799999985994
1,-0.28487525999999264
1,-0.0643271999999655
1,-0.07818809999997711
1,-0.050891700000015305
1,-0.025153500000037354
1,-0.36859410000006676
1,-0.113589300000001
1,-0.19257873333330622
1,-0.0897343190476434
1,0.07267413333336492
1,0.0759302999999818
1,-0.006315200000003074
1,-0.19021740000001586
1,0.04796299999996734
1,0.2507761999999616
1,0.08923380000001657
1,-0.09386223333334698
1,-0.2995946500000173
1,-0.15288870000001253
1,-0.1457278000000315
1,-0.3342331666666922
1,-0.09690130000001318
1,0.08086130000000935
1,0.11610700000002794
1,0.28684390000003646
1,-0.02797840000003049
1,-0.16574215000003534
1,-0.06943889999999442
1,-0.48044670000000167
1,0.31226554999999934
1,-0.0002224999999853594
1,0.22973850000002471
1,0.05788340000000858
1,0.031893799999991757
1,-0.002446300000002566
1,0.1148403999999914
1,0.30272330000005354
1,-0.00044460000000867694
1,-0.0558794799999589
1,0.006943000000049437
1,-0.025477500000022246
1,0.045131199999957516
1,0.30319800000000896
1,-0.19721383333329356
1,-0.5190120000000107
1,0.015091500000025349
1,-0.07455330000004068
1,-0.09244510000002037
1,-0.06271874999998062
1,0.12502140000003692
1,0.08339419999999365
1,0.21586750000000166
1,0.038528133333315395
1,0.09536052499996828
1,0.041668764285702764
1,0.051203024999999514
1,0.272930633333317
1,0.21254349999998112
1,0.0401149000000558
1,0.051163020000053905
1,0.017890199999982315
1,-0.017374999999958618
1,0.09177200000004859
1,-0.20760409999994778
1,0.14412026666666122
1,-0.1285479133333709
1,-0.02911013333334722
1,-0.06970326666666438
1,0.15118100000000112
1,0.1542805666666709
1,0.4985947000000124
1,-0.6521259195238258
1,-0.16023519999999536
1,0.15344369999999685
1,0.10262390999995574
1,0.08295289999995958
1,-0.0817677750000314
1,-0.13393060000003487
1,-0.006113400000018032
1,-0.18331700000004503
1,-0.1242886000000496
1,-0.042660699999999
1,-0.3195271999999889
1,-0.02901273333336718
1,-0.7333844000000482
1,-0.20482266666665083
1,-0.17707162166664148
1,-0.09925769666663342
1,-0.09202737999997623
1,-0.12238088333334929
1,0.6153658199999512
1,0.661955300000038
1,0.1018030999999695
1,0.05764405000003592
1,-0.3399880249999896
1,-0.17025136666667606
1,-0.17526060000001564
1,0.037496633333397256
1,-0.23048579999997543
1,-0.03817290000002771
1,-0.3167809000000048
1,-0.32308670000002593
1,-0.35148419999993763
1,-0.4494203999999371
1,-0.01770059999997642
1,0.304646599999991
1,0.1588503999999702
1,0.12349360833334089
1,0.09079470000001066
1,0.0001639000000039914
1,-0.04963830000001934
1,0.27556249999997817
1,0.19927600000006152
1,0.571541209523815
1,0.07843428333331559
1,-0.33181656000000004
1,-0.0961725514286016
1,-0.029782408333375088
1,-0.08124435333338909
1,0.041483519999935936
1,-0.40697025000001474
1,-0.06057319999999322
1,0.2899963999999926
1,-0.0864205766666899
1,-0.3099149299999766
1,0.0896747299999987
1,-0.24547779000000247
1,0.20575763999999452
1,-0.3812671299999977
1,-0.038799619999949186
1,0.029948850000018012
1,0.0014230631667189186
1,0.003317554333392536
1,0.28598401582144106
1,0.16866572999999363
1,-0.11407425000005134
1,-0.007126499999984048
1,0.03848795499999369
1,0.0026156499999814287
1,-0.005431221666690078
1,-0.07116752000001725
1,-0.13745815599996547
1,-0.6446815081904376
1,-0.0026590000000226155
1,-0.032843700000007914
1,0.011589219999962097
1,0.1492410199999341
1,0.058393019999940066
1,0.04051826999996422
1,0.018690486666606887
1,0.019221329999943748
1,0.022052216666580193
1,0.01736465749995375
1,0.16537448366667462
1,0.12582893333330247
1,0.11827647749998249
1,0.05801257249994762
1,0.020501576333316507
1,0.023966526666626464
1,0.019209828000050777
1,0.047045055000076275
1,-0.002316970000030949
1,-0.1870532568333374
1,-0.09830893466665458
1,-0.05422804749998278
1,0.013612416666688887
1,-0.861868016666655
1,-0.7729227999999608
1,-1.2582180999999721
1,-0.5611623999999438
1,0.11527411000000853
1,0.13020906000002697
1,0.048674150000003635
1,0.05244793000000669
1,0.5634923799999925
1,0.17173019000004786
1,0.058919940000038196
1,0.061401880000040876
1,0.1788223640000126
1,0.18294503000001328
1,0.1458827199999817
1,0.10500987666662809
1,-0.01385902000002659
1,-0.03535034000002213
1,0.17039004999999463
1,-0.013199159999992105
1,0.009945099999988827
1,-0.06481314333333899
1,-0.002068900000004703
1,0.4288736100000179
1,0.05495946999997159
1,0.2452075899999926
1,0.30882505857142206
1,0.17455523999998945
1,0.07542990333330835
1,-0.4819604700000326
1,-0.13483809999995344
1,-0.015036469999969881
1,-0.38663212000003
1,0.013685840000036364
1,-0.11538801833328449
1,-0.09975629666664787
1,-0.4301535599999653
1,0.43234805999996695
1,0.3158322800000164
1,-0.7148825899999878
1,-0.5535343680000082
1,-0.4985820099999998
1,-0.5077113699999956
1,-0.021070030000011286
1,-0.5214467899999988
1,0.0014321800000018925
1,0.15165789000002405
1,-0.7365624899999901
1,-0.4078866800000043
1,-0.5472527399999834
1,-0.11440910000001736
1,-0.030633880000031866
1,0.04058121999997155
1,-0.3654223900000204
1,-0.42893462000002813
1,-0.16344258000001588
1,-0.03964650000000347
1,0.030084802500006447
1,0.17813764333333637
1,0.30107843166666015
1,0.33102528333331094
1,0.16258952999996268
1,-0.03289527999999109
1,-0.09887235000002903
1,-0.4532888600000007
1,-0.8730385604762034
1,-0.5905776150000079
1,0.23964837250003512
1,0.997620975000018
1,0.38873440999996944
1,0.2487706899999651
1,0.10290786000000196
1,-0.16247289999998316
1,-0.1796105599999933
1,-0.274828819999982
1,0.19932470000000535
1,0.18188002000003678
1,0.04548529999998152
1,0.19189039999996282
1,-0.09006154000000777
1,0.05120295000001107
1,0.4601795399999702
1,0.4354447999999991
1,0.18182104000001686
1,0.12334217000000791
1,-0.059056920000038815
1,0.16032440999996567
1,0.3735926399999556
1,-0.07001732999999177
1,0.04733130000002461
1,-0.012253293333344573
1,-0.3592723900000152
1,-0.36725710000001754
1,-0.466295530000032
1,-0.11100329800002129
1,-0.7647977000000168
1,0.20967916999998693
1,0.10344361999999307
1,0.06767177999998353
1,-0.459778149999984
1,-1.3889003700000018
1,-0.6886407999999946
1,-0.9956273599999506
1,-1.2517960999999787
1,-0.9169892499999435
1,-0.32283062999998435
1,0.34675460999999785
1,0.35394033000001457
1,-0.30922635999992565
1,-0.08965143999995462
1,-0.2108873899999253
1,-0.11983018999998762
1,-0.08604370999999844
1,0.3789695200000054
1,0.3503641800000139
1,0.854865449999977
1,0.6988682900000427
1,0.5049686100000201
1,0.17981462000004456
1,-0.01948808999996743
1,0.14261160999997458
1,-0.023754360000012298
1,-0.1648581800000244
1,0.18019074999996576
1,0.07516893000004643
1,-0.09648183999997428
1,-0.180250609999959
1,-0.03323939999996384
1,0.35521621000007286
1,0.2867152000000317
1,0.3256855900000204
1,0.16199835999999834
1,0.15466472000004217
1,0.11750560000000121
1,0.22644238000006567
1,0.7497944500000244
1,-0.005675160000002677
1,-0.5037219800000088
2,0.6720459000000503
2,-0.17969259999999565
2,-0.1732126000000136
2,-0.06350920000002702
2,0.14442129999996212
2,0.2889086999999577
2,-0.2303234000000387
2,-0.44823220000004227
2,-0.018700200000061784
2,-0.050898800000055644
2,0.08934399999996145
2,0.015278099999939343
2,0.23371959999993663
2,-0.36373120000005343
2,-0.4351869000000619
2,-0.47626380000001234
2,-0.3932428000000314
2,-0.4917836000000406
2,-0.28888070000004973
2,-0.3548568000000145
2,-0.34961329999998014
2,-0.0864252999999664
2,-0.016921999999979676
2,-0.09767560000002362
2,0.11347879999998156
2,0.195203099999965
2,0.562478200000001
2,0.02687839999995134
2,0.253243499999968
2,0.17449309999996387
2,0.06773039999998076
2,-0.17226560000001712
2,0.017132999999965648
2,0.15206957499997031
2,0.05464983333327922
2,-0.35529320000005526
2,-0.3714694000000236
2,-0.07005199999996137
2,-0.012290699999951471
2,0.11074370000000755
2,-0.13486500000003332
2,-0.4692472000000194
2,-0.264018100000051
2,-0.26121080000003616
2,-0.13678570000003276
2,-0.18299023333337772
2,-0.07651640000003113
2,0.28228059999996447
2,0.2658482999999805
2,0.09438569999996815
2,0.1856092000000089
2,-0.15414275000001965
2,0.0906858333333318
2,0.6579778000000047
2,0.6725828666666516
2,0.5135892666666493
2,0.1989945999999776
2,0.008577999999992869
2,0.4038911333333388
2,0.2642366000000109
2,-0.1596261000000041
2,0.07412160000001222
2,-0.04890920000001131
2,-0.10503479999999854
2,-0.007308500000007712
2,0.022637426666655358
2,-0.0296266176190656
2,-0.012364229379507208
2,-0.3078860742857117
2,-0.47085448952383047
2,-0.2824964333333284
2,-0.19833689999997972
2,-0.09105559999999002
2,0.08263359999996567
2,-0.2219772000000475
2,-0.04486990000000901
2,-0.03511630000000565
2,0.11604010000001352
2,0.10839370000000059
2,-0.02235040000002897
2,-0.32070700000002716
2,0.15954249999996506
2,0.031009799999999643
2,-0.2723057000000182
2,0.4411611000000235
2,0.4945837999999796
2,-0.16539631999999216
2,-0.22942274285713893
2,0.18664350000003793
2,0.0813181000000327
2,0.022963001428571772
2,1.3763553633333174
2,1.2678159000000093
2,-0.04780639999996339
2,0.16538450000005867
2,0.2285727000000506
2,0.0382829000000271
2,-0.10636719999995847
2,-0.5803142000000108
2,-0.47764169999994976
2,-0.4053865999999644
2,0.32934660000002225
2,0.2758775000000213
2,0.1635649999999842
2,0.15066269999998383
2,0.20641909999994823
2,-0.13118340000001893
2,-0.08477940000001638
2,0.2795111999999804
2,0.1150283999999786
2,-0.07150320000004484
2,0.004279199999977834
2,-0.09592060000002078
2,-0.18278660000000002
2,-0.8585715000000036
2,-0.7879767000000157
2,-0.22063072499997816
2,-0.34689984333330415
2,-0.10151112000002627
2,-0.11431106111112399
2,-0.10936793333330996
2,-0.12829412499998227
2,-0.4162964999999872
2,-0.4173355000000001
2,0.061494899999985364
2,-0.1211525000000293
2,-0.22751829999999984
2,-0.308637100000027
2,-0.20495690000001332
2,-0.2639830000000316
2,0.21190479999999212
2,0.6544786000000187
2,0.3137862833333358
2,0.20795033333330082
2,0.25206463333330476
2,0.19132283333330236
2,0.03750419999995813
2,0.06675969999995601
2,-0.5244919000000436
2,-0.5627804000000367
2,-0.2083427000000384
2,-0.30414040000001563
2,-0.8331285000000008
2,-1.1738386000000034
2,-0.7663744999999835
2,-0.2938705999999911
2,-0.17744969999998972
2,0.07278509999999727
2,-0.007534000000006813
2,-0.32742270000002094
2,-0.23966209999998256
2,0.09253960000000916
2,0.32845499999999106
2,0.3737161000000242
2,-0.6337712999999852
2,-0.5641978999999822
2,-0.3668233000000285
2,0.06050119999999026
2,0.30046919999993094
2,-0.09407400000002042
2,-0.1239521000000181
2,-0.16185840000001406
2,-0.15115930000001043
2,-0.23705490000002527
2,0.13121389999997746
2,0.2986853999999681
2,-0.036488600000019744
2,-0.706480699999986
2,-0.4211022000000284
2,-0.3558404999999709
2,-0.2980147999999687
2,-0.4127771000000422
2,-0.022529500000011637
2,-0.2997434000000041
2,-0.5181111000000058
2,-0.22109469999997344
2,-0.23426599999999098
2,-0.12374210000005093
2,0.2998338999999177
2,0.1316447999999255
2,0.1249069999999648
2,0.18905449999999746
2,-0.01165470000002955
2,0.10743409999995635
2,0.002681499999972914
2,0.10740079999997221
2,0.3138507999999902
2,0.10358629999996083
2,0.19178289999998555
2,0.04352089999996167
2,-0.05628590000004152
2,-0.21304100000003956
2,-0.16874980000002182
2,0.3485210999999566
2,-0.2207446000000033
2,-0.3083075999999991
2,-0.1711208000000184
2,-0.16944100000001328
2,-0.08105110000005311
2,0.22143969999995505
2,0.011272199999943666
2,0.24479830000003489
2,0.28118879999999535
2,0.07480430000001803
2,0.07171550000001048
2,-0.04764629999997538
2,0.1714526000000376
2,0.1865780500000298
2,0.8176493599999546
2,0.7679137999999526
2,-0.20019886666666764
2,-0.16161886666667868
2,-0.07291600000003484
2,0.015254899999952443
2,0.016737207142810462
2,0.060169299999969894
2,0.05860963333338276
2,0.048141899999983195
2,0.09436300000000131
2,0.03615092000002562
2,0.1549219666666275
2,0.317403999999911
2,0.18448350000002023
2,-0.43319009999999736
2,-0.5053003000000018
2,-0.4033347999999961
2,0.19611300000001108
2,0.07068109999995187
2,-0.7770716299999378
2,0.2931551783333788
2,0.6791862183333706
2,0.24144319999999908
2,-0.21182200000003348
2,-0.40837009999999196
2,-0.20727619999998836
2,-0.13377219999999568
2,0.4592077999999731
2,0.6136861999999823
2,0.04149219999998621
2,0.0858268999999865
2,-0.12412130000001298
2,-0.45600489999998217
2,-0.481720899999992
2,0.1713421999999909
2,0.24449800000002853
2,0.14202899999999374
2,-0.0402622000000008
2,-0.07829689999993406
2,-0.3357089999999445
2,-0.48894869999998747
2,-0.3366723000000036
2,-0.3426807000000025
2,-0.4054293999999885
2,-0.28219030000001766
2,-0.1569498000000351
2,-0.15473000000005044
2,-0.22735649999997776
2,-0.9014523000000025
2,-0.924747200000013
2,-0.1687120333333496
2,-0.3282385999999917
2,-0.21892009999999829
2,0.07195533999997394
2,0.07934556666666026
2,-0.054900399999993965
2,-0.44560906666663413
2,-0.5972352233333424
2,-0.5519403000000054
2,-0.2739198000000158
2,-0.06171370000002696
2,0.377921599999965
2,0.24487949999996061
2,0.06687240000000116
2,0.34671360000000107
2,0.27340080000002587
2,-0.0616289666666745
2,-0.004031899999993982
2,0.7515849000000046
2,0.4112890000000178
2,-0.3065767000000079
2,0.348798699999989
2,0.21291490000003677
2,0.0030594999999848937
2,-0.12240060000002018
2,-0.13304439999998863
2,-0.08558930000003073
2,0.0340801999999627
2,0.27728770000001646
2,0.0180798666666675
2,-0.14698349999997617
2,-0.24983959999995164
2,-0.10426760000004265
2,0.06260649999996559
2,-0.13783909999998656
2,-0.5385893999999567
2,-0.40978849999997635
2,-0.6504959999999826
2,-0.797913400000013
2,-0.18363739999996653
2,0.19351699999999283
2,-0.0882292000000291
2,-0.24613910000000772
2,-0.015793000000009272
2,-0.28862219999998473
2,-0.2786724000000049
2,-0.046128599999953224
2,-0.21544879999999011
2,-0.13867169999998197
2,-0.19431520000002678
2,-0.15246400000005167
2,-0.08887639999998953
2,-0.30541220000002767
2,0.11169009999996149
2,0.23181753333338406
2,0.17739189999998928
2,-0.12305140000002268
2,-0.10836840000001757
2,-0.23248870000001176
2,0.02505299999998556
2,-0.0304553999999726
2,0.07623930000003298
2,0.07488610000002893
2,0.3622535999999883
2,0.3472436999999857
2,0.06386219999999554
2,0.31121209999999166
2,0.2804027999999832
2,0.03060930000001605
2,-0.02259939999996874
2,0.21830190000002148
2,0.05055780000003551
2,-0.29130541666666687
2,-0.1691182000000211
2,0.05269223999999184
2,-0.4023007199999995
2,-1.2040996733333387
2,-1.48007819999998
2,-0.6001361000000145
2,-0.6823698999999763
2,-0.7417427999999759
2,-0.25862250000004394
2,-0.009924399999995615
2,0.295792126666619
2,-0.03064569999997957
2,-0.08959439999999574
2,0.009061200000019198
2,-0.04395940000002696
2,0.08276019999995299
2,0.22724119999996617
2,-0.015609833333328993
2,-0.14547619999999029
2,-0.056006499999980974
2,-0.05429710000000654
2,-0.014159500000012315
2,0.6918943999999811
2,0.8451121999999955
2,0.024730699999999217
2,0.029173399999969263
2,0.09041529999998232
2,0.0576973333332802
2,0.05547189999998636
2,0.14575389999996702
2,0.03652679999995456
2,-0.22876624166666204
2,-0.006167399999981171
2,0.08174020000002002
2,-0.3710761999999477
2,-0.4132050999999777
2,0.1432077666666416
2,0.0177412733333
2,0.21512129999995722
2,0.01243739999998894
2,0.2274023000000227
2,0.16249709999999595
2,-0.3277847000000236
2,-0.3422031333333706
2,-0.1911644999999993
2,-0.4290471999999994
2,-0.3900535000000218
2,-0.28289579999997727
2,-0.3588742000000238
2,-0.215142500000006
2,-0.10892810000002129
2,-0.0874585000000323
2,-0.09621549999999246
2,-0.15303499999997427
2,-0.12131579999997655
2,-0.06748689999995605
2,0.014864800000026435
2,0.1886491999999862
2,0.24786979999998948
2,-0.3109254999999749
2,-0.3321527666666526
2,-0.21006330000000872
2,-0.1278625000000062
2,0.011612000000013722
2,-0.016323200000030624
2,-0.4044344999999865
2,-0.019917999999968572
2,-0.028403899999972282
2,-0.04269730000000749
2,-0.39692850000002977
2,-0.2772958000000685
2,-0.21132550000000094
2,-0.1644284000000198
2,-0.07528409999999752
2,0.023797399999978097
2,0.033946099999980106
2,-0.20707250000000954
2,0.004421899999968559
2,0.15819449999995072
2,0.036834799444420696
2,-0.08481715000003476
2,-0.26754435000002985
2,-0.3278239050000238
2,-0.15000540000000484
2,-0.4044518000000181
2,-0.09071589999997798
2,0.01621649999997743
2,-0.005350799999952471
2,0.11620500000001499
2,0.25560940000002574
2,-0.01264340000003017
2,0.018515699999980484
2,-0.3561724666666777
2,-0.01346150000001245
2,0.1551594999999466
2,0.08978701666671185
2,0.13960090000005465
2,0.05248744999996546
2,0.04257109999998221
2,0.05408210000001645
2,0.3019040000000146
2,0.2860242000000497
2,-0.23230799999998908
2,-0.27631279999997815
2,-0.05745760000001354
2,0.08061649999999787
2,0.2665074999999959
2,0.36521055999998
2,-0.489755100000032
2,-0.47065003333336364
2,-0.1141990000000277
2,-0.2582125000000559
2,-0.2124151000000296
2,0.0015219999999942502
2,0.021915999999997382
2,0.36821539999996844
2,0.06473330000000033
2,-0.08955040000000025
2,-0.09333517499999289
2,-0.019649299999997538
2,0.14426079999998365
2,0.30954309999996354
2,0.1684988999999817
2,0.08820930000002392
2,0.08036119999999158
2,-0.009837199999971347
2,0.08428580000005326
2,-0.18378599999996226
2,-0.016036099999951148
2,0.027198720952398503
2,0.008566800000004093
2,0.04078186666668415
2,-0.029093500000016093
2,0.27591639999999273
2,0.8005159999999947
2,0.25681149999999775
2,-0.7485387916666539
2,-0.15822119999997852
2,0.18203189999998415
2,-0.025514900000011664
2,-0.11241730000003969
2,-0.1650247000000391
2,0.16050649999996125
2,-0.07670540000003712
2,-0.2915434666667238
2,0.020060341666678028
2,-0.2797992333332928
2,-0.2707181785714212
2,-0.7967067000000014
2,-0.5942503999999929
2,-0.14803190000002076
2,-0.16421110000005257
2,-0.1770281999999952
2,-0.17383200000001153
2,0.5509359999999219
2,1.2213774999999245
2,0.48092009999999874
2,0.16577859999998878
2,-0.34124711666665775
2,-0.37272799000000845
2,-0.22599039999999349
2,-0.1369695000000135
2,-0.11451969999993139
2,-0.07590809999999948
2,-0.2947667999999979
2,-0.5881011999999686
2,-0.5437682999999893
2,-0.7213150999999769
2,-0.35062559999997234
2,0.16862540000000337
2,0.1295543999999751
2,0.14670759999999916
2,0.1777779000000308
2,0.15526678333333876
2,0.049219183333313765
2,0.29836274166662946
2,0.37889390000004397
2,0.6698859000000752
2,0.8187190633333827
2,-0.4261965000000103
